IDSCHOOL,ITSEX,ASRREA01,ASBG03,ASDG05S,ASBG05D,ASBG05E,ASDHOCCP,ASBH20A,ASBH20B,ASDHEDUP,ASBH17A,ASBH17B,ASDHAPS,ASBH04A,ASBH04B,ASBGHRL,ASBG04,ASBH15A,ASBHPLR,ASBH12,ASBH13A,ASBH13B,ASBH13C,ASBH13D,ASBH13E,ASBH13F,ASBH13G,ASBHELA,ASBH02A,ASBH02B,ASBH02C,ASBH02D,ASBH02E,ASBH02F,ASBH02G,ASBH02H,ASBH02I,ASBHELT,ASBH06A,ASBH06B,ASBH06C,ASBH06D,ASBH06E,ACDG03,ACBG03A,ACBG03B,ACDGELS,ACBG16A,ACBG16B,ACBG16C,ACBG16D,ACBG16E,ACDGCMP,ACBG02,ACBG07,ACDG06HY,ACBG06BA,ACBG06BB,ACBGRRS,ACBG10AA,ACBG10AB,ACBG10AC,ACBG10AD,ACBG10AE,ACBG10AF,ACBG10AG,ACBG10BA,ACBG10BB,ACBG10BC,ACBG10BD,ACBGEAS,ACBG12B,ACBG12C,ACBG12D,ACBG12E,ACBG12H,ACBGRSS,ACBG17D,ACBG17E,ACBG17F,ACBG17G,ACBG17H,ACBG17I,ACBG17J,ACBG17K,ACBG17L,ACBG17M,ACBG17N,ACBGDAS,ACBG13AA,ACBG13AB,ACBG13AC,ACBG13AD,ACBG13AE,ACBG13AF,ACBG13AG,ACBG13AH,ACBG13AI,ACBG13AJ,ASBGSBS,ASBG09A,ASBG09B,ASBG09C,ASBG09D,ASBG09E,ASBG09F,ASBGSLR,ASBR02A,ASBR02B,ASBR07A,ASBR07B,ASBR07C,ASBR07D,ASBR07E,ASBR07F,ASBGSMR,ASBR09A,ASBR09B,ASBR09C,ASBR09D,ASBR09E,ASBR09F,ASBGSCR,ASBR08A,ASBR08B,ASBR08C,ASBR08D,ASBR08E,ASBR08F,ASBR08G,ASBGERL,ASBR05A,ASBR05B,ASBR05C,ASBR05D,ASBR05E,ASBR05F,ASBR05G,ASBHENA,ASBH02J,ASBH02K,ASBH02L,ASBH02M,ASBH02N,ASBH02O,ASBHENT,ASBH07A,ASBH07B,ASBH07C,ASBH07D,ASBH07E,ASBH07F
92,1,610.73742,3,2,1,1,1,7,11,5,4,7,2,1,1,10.64774,2,2,8.84658,4,3,3,2,4,3,4,4,10.75483,3,3,2,3,3,2,1,3,3,10.56229,4,3,2,4,3,3,4,1,3,3,3,3,4,3,4,32,34,900,5,0,12.09869,1,1,1,1,1,2,1,2,2,1,1,8.73212,4,4,3,3,3,7.85347,2,2,3,4,4,4,4,4,3,4,4,9.93866,2,2,2,1,1,1,1,2,2,1,10.66766,1,1,2,2,1,1,9.59084,2,4,1,2,4,2,2,4,7.93542,2,3,3,3,4,4,10.125,4,3,1,3,1,2,1,8.64503,3,2,4,1,3,3,2,10.31064,1,2,3,3,3,3,9.18672,3,4,4,4,0,0
92,1,591.22582,3,2,1,1,3,6,4,4,6,5,2,1,1,10.29048,3,3,11.59895,4,1,3,4,1,4,3,4,8.48819,2,2,3,2,3,2,1,2,1,13.18017,4,4,4,4,4,3,4,1,3,3,3,3,4,3,4,32,34,900,5,0,12.09869,1,1,1,1,1,2,1,2,2,1,1,8.73212,4,4,3,3,3,7.85347,2,2,3,4,4,4,4,4,3,4,4,9.93866,2,2,2,1,1,1,1,2,2,1,13.28372,1,1,1,1,1,1,12.71112,4,4,1,4,4,1,3,4,10.35004,3,4,4,4,4,4,12.25876,4,4,1,3,1,4,1,12.21043,4,4,4,2,4,4,4,8.00444,3,1,1,2,1,3,12.59388,4,4,4,4,1,1
92,2,585.80977,3,2,1,1,1,10,10,5,7,7,2,1,1,12.56691,3,5,11.59895,4,1,3,4,2,4,4,4,11.99368,3,3,3,3,3,2,2,3,3,9.69685,3,3,2,3,3,3,4,1,3,3,3,3,4,3,4,32,34,900,5,0,12.09869,1,1,1,1,1,2,1,2,2,1,1,8.73212,4,4,3,3,3,7.85347,2,2,3,4,4,4,4,4,3,4,4,9.93866,2,2,2,1,1,1,1,2,2,1,8.81433,3,1,3,4,1,1,9.8898,2,1,1,4,3,1,4,4,10.35004,4,4,4,4,3,4,10.64149,4,4,1,4,1,1,1,8.64503,3,3,3,1,3,4,1,13.6221,3,3,3,3,3,3,10.88264,3,4,4,4,1,1
92,1,498.23253,3,2,1,1,1,7,11,4,6,5,2,1,1,11.0313,3,3,8.31893,3,3,2,3,3,3,3,3,11.3162,3,3,3,2,3,3,2,2,3,12.16664,4,4,3,4,4,3,4,1,3,3,3,3,4,3,4,32,34,900,5,0,12.09869,1,1,1,1,1,2,1,2,2,1,1,8.73212,4,4,3,3,3,7.85347,2,2,3,4,4,4,4,4,3,4,4,9.93866,2,2,2,1,1,1,1,2,2,1,10.66766,1,1,2,2,1,1,11.09533,2,4,1,4,4,1,3,4,8.78118,2,4,4,4,4,3,9.6967,4,4,1,4,2,3,4,14.3226,4,4,4,1,4,4,4,11.02336,3,3,3,2,2,3,10.88264,3,4,4,4,1,1
92,1,583.523,3,2,1,1,1,7,9,4,5,4,2,1,1,10.64774,2,3,10.07944,4,1,3,1,1,3,4,4,8.91614,2,2,3,1,3,2,2,3,1,9.28676,4,2,2,3,2,3,4,1,3,3,3,3,4,3,4,32,34,900,5,0,12.09869,1,1,1,1,1,2,1,2,2,1,1,8.73212,4,4,3,3,3,7.85347,2,2,3,4,4,4,4,4,3,4,4,9.93866,2,2,2,1,1,1,1,2,2,1,10.14726,1,1,1,1,4,1,14.95609,4,4,1,4,4,1,4,4,12.36856,4,4,4,4,4,4,14.35923,4,4,1,4,1,4,1,11.20989,4,3,4,2,4,4,4,9.69545,3,1,3,1,3,3,7.84932,3,4,3,2,0,0
92,2,696.97872,3,2,1,1,1,4,10,5,5,7,2,1,1,11.95416,3,4,10.07944,3,1,3,3,1,3,3,4,10.75483,3,3,2,3,3,2,3,2,2,9.69685,2,3,1,4,4,3,4,1,3,3,3,3,4,3,4,32,34,900,5,0,12.09869,1,1,1,1,1,2,1,2,2,1,1,8.73212,4,4,3,3,3,7.85347,2,2,3,4,4,4,4,4,3,4,4,9.93866,2,2,2,1,1,1,1,2,2,1,10.14726,2,1,2,2,1,1,9.05518,2,4,2,1,3,1,3,3,8.31489,3,4,3,3,4,3,10.64149,3,3,1,4,1,4,2,9.94478,3,3,4,1,4,3,3,11.93921,2,3,3,3,3,3,7.84932,3,3,2,2,1,1
93,2,546.53624,2,2,1,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,10.66766,1,2,1,2,1,1,6.89835,1,1,3,4,3,4,1,1,8.52222,2,4,999999,3,4,4,11.29688,3,4,2,4,1,4,1,9.45792,4,3,4,3,3,3,4,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
93,2,584.5791,3,2,1,1,3,6,3,5,6,7,2,1,1,11.0313,3,4,10.48141,4,1,3,3,2,3,4,4,10.25429,3,3,2,2,3,2,3,2,2,8.88807,2,2,2,3,3,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,10.66766,1,1,1,2,2,1,10.61953,3,3,1,3,4,1,3,4,8.31489,2,3,4,4,4,3,10.125,3,4,1,2,1,3,1,9.94478,4,4,4,2,3,3,3,9.69545,2,2,2,3,2,3,9.18672,3,4,4,4,0,0
93,2,466.19645,3,2,1,1,2,4,2,4,5,6,2,1,1,11.0313,3,4,9.12366,4,2,3,2,2,3,3,3,8.48819,3,3,3,2,1,1,2,1,2,8.49059,3,2,1,3,2,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,8.87719,2,1,4,999999,2,2,12.56717,4,4,1,4,4,999999,4,3,8.78118,1,4,4,4,4,4,8.37394,2,4,2,4,4,3,3,9.94478,4,4,4,4,3,4,4,10.31064,2,2,3,3,2,3,7.50029,3,2,3,3,0,0
93,1,553.32208,3,2,1,1,1,6,11,4,4,5,2,1,1,11.95416,3,5,10.07944,3,1,3,3,2,3,4,4,11.99368,3,3,3,3,2,2,3,3,3,12.16664,4,4,3,4,4,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,8.87719,2,2,4,999999,2,1,8.34513,2,3,2,1,3,2,2,3,8.31489,3,4,4,2,4,3,8.98289,4,4,2,2,2,2,2,8.29776,3,2,4,3,3,3,3,11.93921,3,3,3,3,2,3,10.88264,3,4,4,4,1,1
93,1,495.91649,3,2,1,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,4,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,10.14726,2,2,1,1,2,1,7.22667,1,2,3,2,999999,3,1,3,8.78118,3,4,4,4,4,2,7.52532,3,2,4,4,4,2,2,7.67963,3,2,3,4,4,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
93,1,468.58391,3,2,1,1,1,2,11,4,4,6,2,1,1,11.0313,4,2,9.41589,3,1,3,3,3,2,4,4,9.79151,3,2,3,2,3,2,1,3,2,10.12111,3,3,2,4,3,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,5.32506,4,4,4,4,3,4,8.34513,3,3,4,3,2,4,4,3,10.35004,3,4,4,4,4,4,8.67056,2,2,1,4,3,3,2,7.11289,2,1,4,1,1,3,1,9.69545,2,2,3,3,2,2,8.6522,3,4,3,3,1,0
93,2,531.70897,2,2,1,1,3,6,3,3,4,4,2,1,1,9.59128,2,3,8.31893,3,2,2,2,3,2,4,3,8.91614,3,3,1,2,2,2,2,2,2,7.64888,3,2,1,2,1,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,7.1907,4,4,3,2,4,2,11.09533,4,4,1,3,3,1,3,4,7.60735,2,3,4,4,3,2,7.8094,4,3,3,4,3,1,4,8.64503,3,2,4,3,4,3,3,9.69545,2,2,2,3,3,2,6.33195,2,2,2,2,0,0
93,1,457.454,3,2,1,1,2,2,12,4,5,5,2,1,1,10.64774,3,3,10.96593,4,1,3,3,1,3,4,4,9.34098,3,2,2,3,3,1,999999,3,1,9.69685,4,2,1,4,3,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,9.4029,2,2,2,1,2,2,6.59515,1,2,3,1,1,1,1,1,7.31395,1,2,4,3,4,3,6.5996,2,1,4,4,4,3,4,7.67963,2,2,3,3,3,3,3,10.31064,2,3,3,3,2,2,10.88264,3,4,4,4,1,1
93,2,502.59383,3,2,1,1,1,9,3,4,4,6,2,1,1,10.29048,2,2,14.48509,4,1,4,4,1,4,4,4,10.25429,2,2,3,3,3,2,2,2,3,11.03019,4,4,3,3,3,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,10.14726,2,3,1,1,1,1,8.81107,2,2,4,4,4,3,3,4,8.78118,4,4,1,4,4,4,11.29688,4,4,3,4,1,4,1,10.51137,4,4,4,4,4,4,4,11.02336,3,3,3,3,2,2,8.6522,3,4,4,3,0,0
93,2,508.14899,2,2,1,1,1,9,4,5,6,7,2,1,1,11.46049,3,3,8.84658,4,2,3,2,2,2,3,3,9.34812,2,2,2,3,3,2,2,2,2,10.12111,4,3,2,3,3,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,8.81433,4,3,1,2,2,1,8.57567,4,3,3,2,3,3,2,3,8.31489,2,4,4,3,3,4,8.67056,2,4,3,4,3,2,1,8.64503,3,4,3,3,2,3,4,8.56196,1,2,2,2,3,2,10.88264,3,4,4,4,1,1
93,1,544.29299,3,2,1,1,999999,999999,999999,5,3,7,3,1,3,11.75963,3,4,8.57953,1,2,2,2,2,3,4,4,10.75483,3,2,3,2,3,2,2,3,3,8.49059,3,2,1,3,2,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,3.75892,4,4,4,4,4,4,8.57567,2,2,2,2,3,2,3,3,7.31395,3,3,3,3,3,2,11.29688,4,4,1,4,2,3,1,8.64503,3,3,3,2,3,3,3,10.31064,2,2,3,3,3,2,7.67215,3,3,3,999999,0,0
93,2,567.90819,3,2,1,1,3,4,4,4,5,4,3,1,2,10.29048,2,4,6.47108,2,3,3,1,4,2,2,1,10.75483,2,3,1,3,3,2,3,3,3,8.08185,3,2,1,2,2,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,9.09792,2,3,3,1,2,1,6.24745,1,1,4,2,2,2,1,1,8.78118,2,4,3,4,4,4,7.8094,4,3,3,3,3,2,4,9.45792,3,2,4,1,4,3,3,11.93921,2,3,3,3,3,3,6.76724,3,2,2,2,0,0
93,2,566.16745,3,2,1,1,5,999999,8,4,4,6,2,1,1,9.22128,2,2,9.73209,3,2,3,4,2,3,3,4,9.79151,2,2,2,3,2,3,2,2,3,10.56229,4,3,3,3,3,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,10.66766,1,1,1,1,2,2,7.66429,1,3,3,1,4,3,1,3,10.35004,3,4,4,4,4,4,8.98289,4,4,1,2,3,1,1,7.97697,2,1,3,1,3,4,2,8.56196,2,2,3,2,2,1,9.90093,3,3,4,4,1,1
93,2,536.62275,3,2,1,1,1,10,11,5,6,7,2,1,1,13.42059,4,5,10.96593,4,1,4,3,2,3,4,4,11.99368,3,3,3,2,3,3,2,3,3,9.28676,4,2,1,4,2,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,8.55138,2,3,3,2,2,2,9.8898,3,4,4,4,4,2,3,4,10.35004,4,3,4,4,4,4,8.09145,3,3,3,4,4,3,3,9.02856,4,3,4,4,4,3,3,11.02336,3,2,3,3,3,2,12.59388,4,4,4,4,1,1
93,2,470.22235,3,2,1,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,8.03167,4,1,4,2,2,3,7.66429,3,2,4,2,3,3,2,2,9.4022,3,4,4,4,4,3,8.98289,4,3,3,4,2,3,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
93,1,540.84409,3,2,1,1,1,4,11,4,6,5,2,1,1,10.64774,3,2,7.29735,3,3,2,2,3,2,2,2,8.91614,2,3,2,2,2,2,2,2,2,10.56229,4,3,3,3,3,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,13.28372,1,1,1,1,1,1,12.71112,4,4,1,3,4,1,4,4,9.4022,3,4,4,4,4,3,8.09145,4,3,4,4,3,3,4,11.20989,4,3,4,1,4,3,4,8.56196,1,2,2,2,2,3,10.88264,3,4,4,4,1,1
93,2,459.19406,3,2,1,1,2,2,3,5,6,7,2,1,1,10.64774,2,3,9.41589,4,2,3,2,2,3,4,3,10.75483,2,2,3,3,3,2,3,2,3,8.49059,2,2,2,3,2,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,9.75018,1,1,2,3,2,1,8.81107,3,3,1,1,1,1,3,3,8.78118,3,4,3,4,4,3,11.29688,3,4,1,3,1,4,1,9.73428,3,3,4,1,999999,3,3,11.93921,2,3,3,3,3,3,7.14524,2,4,2,2,0,0
93,1,506.91832,3,2,1,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,9.75018,1,2,4,1,1,1,5.2806,1,1,4,1,3,4,1,1,6.78134,4,4,4,1,1,1,8.98289,3,3,1,4,3,1,1,5.93049,3,1,4,4,1,1,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
93,2,596.31824,3,2,1,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,11.4451,1,2,1,1,1,1,11.09533,4,4,1,3,4,2,3,4,8.78118,3,4,3,4,3,4,9.9482,3,999999,2,4,2,3,1,7.67963,3,3,4,4,3,3,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
93,1,418.05399,3,2,1,1,1,7,11,4,6,5,3,1,2,11.0313,3,3,10.07944,3,1,3,3,2,3,4,4,9.34812,3,2,1,2,3,3,2,2,2,13.18017,4,4,4,4,4,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,9.4029,1,1,1,4,3,1,9.8898,4,4,4,4,4,4,4,4,12.36856,4,4,4,4,4,4,8.37394,4,4,4,4,4,4,4,10.51137,4,4,4,4,4,4,4,9.69545,3,2,2,3,2,2,8.22608,2,4,4,2,1,0
93,2,482.49641,3,2,1,1,3,8,3,4,4,5,2,1,1,10.64774,3,4,12.53542,4,1,3,4,1,4,4,4,10.25429,2,3,1,3,3,3,2,3,2,9.28676,4,2,1,3,3,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,8.29063,4,2,2,3,2,2,9.05518,3,2,4,3,4,1,3,3,9.4022,4,4,4,4,3,3,8.98289,3,4,3,4,3,4,3,9.94478,4,4,3,3,4,4,3,11.93921,2,3,3,3,3,3,9.18672,3,4,4,4,0,0
93,2,469.69472,3,1,1,0,999999,999999,999999,4,6,6,2,1,1,9.71054,3,2,9.41589,3,2,3,3,2,3,3,4,8.05868,2,1,2,3,2,1,2,2,2,7.64888,2,1,2,2,2,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,8.81433,1,2,3,2,2,3,8.34513,3,4,1,4,2,4,1,1,9.4022,3,4,4,4,4,3,8.98289,3,4,2,4,2,1,2,4.60354,3,1,1,4,1,1,1,11.02336,3,2,3,3,3,2,7.14524,3,3,2,2,0,0
93,1,550.78422,3,2,1,1,1,3,11,4,5,6,2,1,1,11.46049,3,4,8.31893,2,2,3,2,4,3,4,3,9.34812,2,3,1,2,3,2,2,2,3,11.54563,4,4,3,4,3,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,13.28372,1,1,1,1,1,1,9.8898,3,3,2,4,4,2,3,3,8.78118,3,4,4,4,2,4,11.29688,4,4,1,2,1,4,1,9.94478,3,3,4,1,3,4,3,9.69545,2,3,2,3,1,3,12.59388,4,4,4,4,1,1
93,1,491.86277,3,2,1,1,1,7,10,5,8,5,2,1,1,11.95416,4,3,9.41589,3,1,3,3,2,3,3,3,11.3162,2,3,3,3,3,2,2,3,3,9.28676,4,2,1,3,3,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,13.28372,1,1,1,1,1,1,10.22658,2,4,2,4,4,2,4,3,10.35004,3,4,4,4,4,4,8.52804,999999,999999,4,4,3,3,2,8.64503,3,3,3,2,3,3,3,11.93921,3,3,3,3,2,3,9.18672,3,4,4,4,0,0
93,2,573.64378,3,2,1,1,4,7,7,4,6,6,2,1,1,9.94316,3,3,10.48141,4,1,3,3,1,3,3,4,6.6962,2,2,2,1,1,1,2,1,2,8.88807,3,2,2,3,2,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,7.41189,4,999999,4,3,3,1,6.89835,1,1,1,1,1,1,1,1,2.45311,1,1,1,1,1,1,9.32033,4,4,1,1,1,1,1,2.07132,1,1,1,4,1,1,1,6.09512,2,1,1,1,1,2,9.90093,4,4,4,4,0,0
93,1,506.52498,2,2,1,1,1,9,2,4,4,6,1,0,999999,11.46049,5,2,10.96593,4,1,4,4,1,3,4,2,9.34812,2,3,2,2,2,1,2,3,3,7.64888,3,1,1,2,2,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,10.66766,2,1,2,1,1,1,10.22658,2,4,1,4,4,1,2,3,9.4022,3,3,4,4,4,4,14.35923,4,4,1,4,1,4,1,9.45792,3,3,4,1,3,3,3,11.02336,3,3,3,3,2,2,6.76724,3,2,2,2,0,0
93,1,603.2588,3,2,1,1,1,10,3,5,8,7,2,1,1,12.56691,4,4,10.96593,3,1,2,4,1,4,4,4,10.25429,3,3,2,1,3,3,2,2,3,8.88807,3,3,2,2,2,3,3,1,4,4,3,3,4,3,999999,27,999999,900,5,0,9.33355,2,1,2,2,2,4,2,2,3,2,3,9.44578,4,4,4,3,3,9.3301,1,2,2,2,3,3,3,3,4,4,4,9.93866,1,1,3,1,2,1,1,2,1,2,13.28372,1,1,1,1,1,1,12.71112,4,4,1,3,4,1,4,4,9.4022,4,3,4,4,3,4,14.35923,4,4,1,4,1,4,1,12.21043,4,4,4,1,4,4,3,9.69545,2,2,2,3,3,2,10.88264,4,4,4,4,1,0
94,2,586.88224,3,2,1,1,1,11,2,4,5,4,2,1,1,12.56691,4,5,12.53542,4,1,3,4,1,4,4,4,14.71485,3,3,3,3,3,3,3,3,3,12.16664,4,4,3,4,4,3,4,1,3,4,3,2,3,2,4,29,25,900,5,0,11.65309,1,1,1,1,1,2,1,2,2,1,2,10.97408,4,4,5,3,4,10.54046,1,1,1,2,1,3,4,2,3,4,3,11.24285,1,1,2,1,1,1,1,2,1,1,10.66766,1,1,1,2,2,1,12.71112,4,4,1,4,4,1,4,3,12.36856,4,4,4,4,4,4,10.64149,3,3,1,4,1,4,2,14.3226,4,4,4,1,4,4,4,11.93921,3,3,3,2,3,3,9.18672,3,4,4,4,0,0
94,1,430.74676,2,2,1,1,3,7,4,4,6,6,2,1,1,11.0313,4,4,10.96593,4,1,3,3,1,3,4,4,10.25429,3,3,2,2,3,2,3,2,2,9.69685,3,3,2,3,3,3,4,1,3,4,3,2,3,2,4,29,25,900,5,0,11.65309,1,1,1,1,1,2,1,2,2,1,2,10.97408,4,4,5,3,4,10.54046,1,1,1,2,1,3,4,2,3,4,3,11.24285,1,1,2,1,1,1,1,2,1,1,13.28372,1,1,1,1,1,1,8.81107,3,4,1,1,4,4,2,3,7.03829,1,2,4,3,3,3,7.8094,2,3,3,3,2,3,4,9.02856,3,3,2,1,4,3,3,10.31064,2,2,3,3,2,3,10.88264,4,3,4,4,1,1
